id,id_prod_studio,id_artiste,id_oeuvre,date_signature,cout
16251,7,3,1790,1970-02-10,4554530
16252,7,31,1790,1970-01-21,2770466
16253,7,119,1790,1970-02-06,3363124
16254,7,15,1790,1970-02-15,1322431
16255,7,21,1790,1970-02-05,1904367
16256,7,44,1790,1970-01-28,1760777
16257,7,1,1790,1970-02-16,2093940
16258,7,103,1790,1970-01-27,1435644
16259,6,162,1791,2009-02-01,4367865
16260,6,226,1791,2009-02-07,4494424
16261,6,237,1791,2009-01-21,2500828
16262,6,148,1791,2009-02-09,4909232
16263,4,140,1792,2006-01-26,3078251
16264,4,208,1792,2006-02-06,3443701
16265,4,201,1792,2006-01-18,2621874
16266,4,55,1792,2006-01-15,816193
16267,4,156,1792,2006-01-26,1259832
16268,4,233,1792,2006-01-13,695508
16269,4,169,1792,2006-02-14,4435721
16270,4,190,1792,2006-01-24,1712496
16271,4,46,1792,2006-02-18,3998461
16272,4,216,1792,2006-02-17,1646226
16273,4,88,1792,2006-01-12,2563390
16274,4,86,1792,2006-02-09,1753785
16275,4,182,1792,2006-02-17,3867658
16276,8,32,1793,2008-01-12,1385977
16277,8,209,1793,2008-02-16,4339242
16278,8,76,1793,2008-01-25,2781181
16279,8,205,1793,2008-02-06,81314
16280,8,61,1793,2008-02-08,4979413
16281,8,176,1793,2008-01-30,1546261
16282,8,183,1793,2008-01-19,3045082
16283,8,144,1793,2008-01-30,939724
16284,8,93,1793,2008-01-21,1138870
16285,8,85,1793,2008-01-13,2818138
16286,8,184,1793,2008-01-28,3207382
16287,8,100,1793,2008-02-02,4012070
16288,8,192,1793,2008-01-28,651741
16289,3,70,1794,1996-02-11,2163469
16290,3,59,1794,1996-01-08,2017089
16291,3,109,1794,1996-02-19,895297
16292,3,130,1794,1996-02-10,1366000
16293,3,85,1795,1990-02-02,4036043
16294,3,66,1795,1990-02-14,1290435
16295,3,110,1795,1990-01-24,2905718
16296,3,87,1795,1990-01-19,2190298
16297,4,113,1796,1983-01-26,1867925
16298,4,143,1796,1983-02-12,1561499
16299,4,7,1796,1983-01-19,1318009
16300,4,32,1796,1983-02-05,438910
16301,4,37,1796,1983-01-25,1299702
16302,4,145,1796,1983-02-18,1348669
16303,4,122,1796,1983-02-13,904455
16304,4,120,1796,1983-01-19,2558439
16305,4,52,1796,1983-02-01,229217
16306,4,92,1796,1983-01-23,2528494
16307,4,138,1796,1983-01-08,4110218
16308,1,112,1797,1996-02-11,2238834
16309,1,104,1797,1996-02-20,49968
16310,1,122,1797,1996-02-17,3498625
16311,1,163,1797,1996-01-13,510571
16312,1,133,1797,1996-01-14,400845
16313,1,31,1797,1996-01-18,651437
16314,1,102,1797,1996-02-09,4792544
16315,1,123,1797,1996-01-16,2301031
16316,1,75,1797,1996-01-08,3953075
16317,1,58,1797,1996-01-06,2575253
16318,1,155,1797,1996-01-17,4018266
16319,1,73,1797,1996-02-16,1771075
16320,6,137,1798,2012-01-24,531583
16321,6,97,1798,2012-02-17,2476534
16322,6,106,1798,2012-02-01,3934159
16323,6,127,1798,2012-01-08,163295
16324,6,163,1798,2012-01-14,4414932
16325,6,68,1798,2012-01-11,2932115
16326,6,63,1798,2012-02-20,1000223
16327,6,221,1798,2012-01-22,2308475
16328,2,164,1799,1997-01-06,2241171
16329,2,109,1799,1997-02-06,3458968
16330,2,145,1799,1997-02-11,332199
16331,2,97,1799,1997-02-05,4264422
16332,2,181,1799,1997-02-01,4346670
16333,2,157,1799,1997-01-13,1450893
16334,2,75,1799,1997-01-15,2105771
16335,2,72,1799,1997-02-17,3632212
16336,2,26,1799,1997-01-19,700931
16337,2,85,1799,1997-01-12,2922363
16338,2,84,1799,1997-01-25,2584821
16339,2,178,1799,1997-01-08,3485328
16340,2,150,1799,1997-01-19,3686524
16341,2,115,1799,1997-01-30,1148817
16342,5,83,1800,2000-01-23,1044767
16343,5,151,1800,2000-01-10,4248476
16344,5,96,1800,2000-01-11,3204795
16345,5,88,1800,2000-01-19,3774264
16346,5,78,1800,2000-02-08,30734
16347,5,55,1800,2000-01-19,4653616
16348,5,86,1800,2000-02-06,4497815
16349,5,112,1800,2000-02-06,2193373
16350,5,107,1800,2000-01-12,4887695
16351,5,67,1800,2000-01-21,3743724
16352,5,160,1800,2000-01-22,4114783
16353,4,37,1801,1982-01-19,2524351
16354,4,139,1801,1982-02-18,1773407
16355,4,81,1801,1982-01-15,2728130
16356,2,41,1802,1998-01-22,973299
16357,2,85,1802,1998-01-21,3512645
16358,2,107,1802,1998-01-21,4829231
16359,2,79,1802,1998-02-18,3848424
16360,2,109,1802,1998-02-04,3053321
16361,2,102,1802,1998-01-28,4335386
16362,2,93,1802,1998-01-10,519246
16363,2,95,1802,1998-01-06,3597059
16364,2,168,1802,1998-01-17,4591777
16365,2,116,1802,1998-02-14,2387860
16366,2,145,1802,1998-02-16,3181046
16367,2,130,1802,1998-02-05,2048547
16368,2,129,1802,1998-02-12,2418295
16369,2,33,1802,1998-01-29,2446399
16370,2,46,1802,1998-02-20,4899013
16371,4,103,1803,2007-01-15,3492118
16372,4,150,1803,2007-02-13,2843945
16373,4,130,1803,2007-01-08,4609705
16374,4,200,1803,2007-02-08,4561844
16375,4,118,1803,2007-02-07,4698380
16376,4,208,1803,2007-02-04,2666323
16377,4,55,1803,2007-02-09,921766
16378,4,95,1803,2007-01-09,916679
16379,4,151,1803,2007-01-19,2558248
16380,4,73,1803,2007-01-22,2573490
16381,4,79,1803,2007-01-24,1664670
16382,4,84,1803,2007-01-30,2676384
16383,4,188,1803,2007-02-18,152384
16384,4,138,1803,2007-02-10,1249843
16385,1,27,1804,1990-02-08,219668
16386,1,48,1804,1990-01-27,4350469
16387,1,91,1804,1990-01-12,4994049
16388,1,130,1804,1990-02-07,346858
16389,1,161,1804,1990-02-20,4871617
16390,1,53,1804,1990-01-16,4210561
16391,1,155,1804,1990-02-14,4415942
16392,1,129,1804,1990-01-18,719155
16393,1,54,1804,1990-01-29,3978634
16394,1,103,1804,1990-01-12,67513
16395,1,96,1804,1990-02-05,4402654
16396,1,153,1804,1990-02-04,4495841
16397,1,40,1804,1990-01-28,3860711
16398,1,111,1804,1990-01-20,1728257
16399,1,13,1805,1988-01-30,857250
16400,1,34,1805,1988-01-26,134084
16401,1,95,1805,1988-01-23,2162949
16402,1,125,1805,1988-01-25,4909222
16403,1,56,1805,1988-02-05,2640179
16404,1,126,1805,1988-02-08,2444189
16405,1,23,1805,1988-01-25,2360382
16406,1,57,1805,1988-02-13,2210723
16407,1,69,1805,1988-02-16,3286763
16408,1,44,1805,1988-02-01,10975
16409,8,131,1806,2017-01-19,3469251
16410,8,182,1806,2017-02-07,2563450
16411,8,148,1806,2017-01-20,4413241
16412,8,236,1806,2017-02-13,1886772
16413,8,222,1806,2017-01-31,1821780
16414,8,109,1806,2017-02-06,4068377
16415,8,137,1806,2017-01-15,2256885
16416,8,133,1806,2017-01-29,1453104
16417,8,204,1806,2017-01-21,4946842
16418,8,130,1806,2017-01-12,2399417
16419,8,226,1806,2017-02-09,1799743
16420,5,23,1807,1996-02-04,3998811
16421,5,78,1807,1996-01-06,2584014
16422,5,62,1807,1996-01-19,185683
16423,5,173,1807,1996-02-12,4854253
16424,5,95,1807,1996-02-13,4939556
16425,5,162,1807,1996-01-13,724396
16426,5,126,1807,1996-01-15,3288883
16427,5,143,1807,1996-01-15,629128
16428,5,136,1807,1996-01-17,2889259
16429,5,104,1807,1996-01-11,321191
16430,6,55,1808,1996-02-19,782146
16431,6,165,1808,1996-02-03,849521
16432,6,127,1808,1996-02-09,3966528
16433,6,58,1808,1996-01-06,4280000
16434,6,18,1808,1996-02-11,3250699
16435,6,112,1808,1996-01-27,2391773
16436,2,182,1809,2016-02-15,1766302
16437,2,150,1809,2016-02-16,1287075
16438,2,216,1809,2016-01-26,543685
16439,2,234,1809,2016-01-07,733227
16440,2,107,1809,2016-01-31,681442
16441,2,63,1809,2016-01-18,4018847
16442,2,115,1809,2016-02-17,4827717
16443,8,152,1810,2000-01-31,4433233
16444,8,96,1810,2000-01-31,2019287
16445,8,67,1810,2000-01-15,2246102
16446,8,147,1810,2000-01-26,827078
16447,8,70,1810,2000-02-20,1360542
16448,8,56,1810,2000-01-23,72171
16449,4,79,1811,1998-02-08,4278075
16450,4,180,1811,1998-01-25,4233268
16451,4,49,1811,1998-01-11,467283
16452,1,202,1812,2019-02-02,3037541
16453,1,160,1812,2019-01-20,4474179
16454,1,164,1812,2019-02-06,4030841
16455,1,171,1812,2019-01-20,3402958
16456,1,152,1812,2019-01-12,644238
16457,1,206,1812,2019-02-09,3198587
16458,1,201,1812,2019-01-29,692140
16459,1,221,1812,2019-01-13,2104354
16460,1,115,1812,2019-02-19,181137
16461,1,112,1812,2019-01-10,3189654
16462,2,64,1813,2011-02-14,4864133
16463,2,205,1813,2011-01-11,3322815
16464,2,209,1813,2011-02-02,318600
16465,2,173,1813,2011-01-23,4041644
16466,2,236,1813,2011-01-23,3051680
16467,2,160,1813,2011-02-01,110175
16468,2,202,1813,2011-01-18,1047973
16469,2,149,1813,2011-01-16,17637
16470,2,136,1813,2011-01-25,4012527
16471,2,84,1813,2011-02-03,4199485
16472,2,125,1813,2011-01-14,2919401
16473,2,124,1813,2011-02-06,1661484
16474,3,122,1814,2010-02-14,3658341
16475,3,153,1814,2010-01-29,4745605
16476,3,72,1814,2010-01-09,2969496
16477,3,202,1814,2010-02-17,714036
16478,3,185,1814,2010-01-24,108811
16479,3,137,1814,2010-01-30,4504279
16480,3,136,1814,2010-02-09,2199166
16481,3,227,1814,2010-01-10,4607585
16482,7,55,1815,1998-01-27,1227937
16483,7,154,1815,1998-01-27,1637939
16484,7,156,1815,1998-01-08,3625238
16485,7,153,1815,1998-01-16,815040
16486,2,115,1816,2014-01-30,708916
16487,2,240,1816,2014-02-10,1737673
16488,2,188,1816,2014-02-11,96090
16489,2,213,1816,2014-01-29,1374634
16490,2,206,1816,2014-01-21,4091344
16491,2,92,1816,2014-01-19,3076706
16492,2,228,1816,2014-01-09,522586
16493,2,130,1816,2014-02-01,1672527
16494,6,129,1817,2019-01-19,1524527
16495,6,221,1817,2019-01-22,86307
16496,6,142,1817,2019-02-05,504222
16497,6,95,1817,2019-02-05,4594223
16498,6,106,1817,2019-02-15,2458264
16499,6,96,1817,2019-01-08,2890919
16500,6,219,1817,2019-02-12,781692
16501,6,130,1817,2019-02-18,2857483
16502,8,102,1818,2014-01-08,2114598
16503,8,142,1818,2014-01-16,4791879
16504,8,157,1818,2014-02-09,1179374
16505,8,133,1818,2014-02-13,2140184
16506,8,148,1818,2014-01-22,1278178
16507,8,121,1818,2014-01-29,3234574
16508,4,107,1819,2018-02-18,4283894
16509,4,114,1819,2018-01-14,2055190
16510,4,141,1819,2018-02-01,4737452
16511,4,182,1819,2018-01-16,220466
16512,4,210,1819,2018-02-01,3178385
16513,4,189,1819,2018-02-04,525345
16514,4,232,1819,2018-02-14,1208026
16515,4,97,1819,2018-01-26,1420024
16516,4,134,1819,2018-01-21,3614542
16517,4,228,1819,2018-02-03,4732226
16518,4,150,1819,2018-01-09,28060
16519,4,108,1819,2018-02-18,3393269
16520,4,156,1819,2018-02-16,590337
16521,4,133,1819,2018-02-16,3272449
16522,4,206,1819,2018-01-18,1395592
16523,8,207,1820,2008-02-01,1775319
16524,8,100,1820,2008-01-16,2316473
16525,8,92,1820,2008-02-11,1419440
16526,8,137,1820,2008-02-08,554609
16527,8,227,1820,2008-02-19,3396251
16528,8,119,1820,2008-01-25,3334030
16529,8,59,1820,2008-02-03,4499568
16530,8,63,1820,2008-02-19,2815656
16531,8,72,1820,2008-02-20,3295117
16532,8,141,1820,2008-01-13,756963
16533,8,97,1820,2008-01-14,632553
16534,8,125,1820,2008-02-01,2853177
16535,8,70,1820,2008-01-20,527919
16536,7,188,1821,2009-02-09,722873
16537,7,102,1821,2009-01-13,4744533
16538,7,190,1821,2009-02-17,4456011
16539,7,224,1821,2009-02-02,4232163
16540,7,96,1821,2009-01-10,609152
16541,7,184,1821,2009-01-16,2675963
16542,7,106,1821,2009-02-04,3929722
16543,7,176,1821,2009-01-24,4097015
16544,7,220,1821,2009-02-14,1558764
16545,7,198,1821,2009-01-17,4952117
16546,7,227,1821,2009-02-18,3150300
16547,7,72,1821,2009-01-15,694390
16548,7,139,1821,2009-01-16,3816880
16549,7,171,1821,2009-02-03,974531
16550,7,156,1821,2009-01-26,4384170
16551,7,154,1822,2018-02-18,1811889
16552,7,137,1822,2018-01-06,4864360
16553,7,207,1822,2018-02-12,2088775
16554,7,168,1822,2018-01-30,616438
16555,7,161,1822,2018-01-19,4031764
16556,6,143,1823,2016-02-02,4316497
16557,6,126,1823,2016-01-20,1923972
16558,6,238,1823,2016-01-26,465591
16559,6,191,1823,2016-02-07,1684652
16560,6,239,1823,2016-02-12,3129775
16561,6,111,1823,2016-01-18,889222
16562,6,67,1823,2016-02-03,3314956
16563,6,161,1823,2016-01-06,2850620
16564,6,235,1823,2016-01-22,95847
16565,6,134,1823,2016-02-02,1823506
16566,6,232,1823,2016-02-02,3585409
16567,6,208,1823,2016-01-09,2225607
16568,6,217,1823,2016-02-07,1166530
16569,3,179,1824,2016-01-20,725948
16570,3,63,1824,2016-01-30,2053347
16571,3,188,1824,2016-01-08,1251500
16572,3,97,1824,2016-01-12,2718347
16573,3,91,1824,2016-01-08,3995185
16574,3,180,1824,2016-01-30,3446610
16575,4,214,1825,2014-01-29,2204146
16576,4,141,1825,2014-01-10,2669072
16577,4,157,1825,2014-01-26,2548480
16578,4,192,1825,2014-02-05,1653943
16579,4,73,1825,2014-01-15,4959336
16580,4,181,1825,2014-01-27,1749853
16581,4,176,1825,2014-01-19,1553409
16582,4,189,1825,2014-01-17,3389133
16583,4,208,1825,2014-01-28,3082955
16584,4,109,1825,2014-02-17,3702682
16585,6,82,1826,2006-02-20,4777334
16586,6,77,1826,2006-01-28,4379875
16587,6,100,1826,2006-02-09,541152
16588,6,198,1826,2006-01-11,1993530
16589,6,58,1826,2006-02-13,4777453
16590,6,169,1826,2006-02-13,4316528
16591,8,156,1827,2020-01-20,3953671
16592,8,216,1827,2020-01-22,3714790
16593,8,129,1827,2020-02-07,2004265
16594,8,207,1827,2020-01-08,2531795
16595,8,237,1827,2020-02-10,2272434
16596,8,178,1827,2020-01-06,1029785
16597,8,172,1827,2020-01-14,2764636
16598,8,124,1827,2020-01-19,574702
16599,8,180,1827,2020-01-19,39434
16600,8,98,1827,2020-01-07,297156
16601,8,127,1827,2020-01-23,4898407
16602,8,171,1827,2020-01-24,1494980
16603,8,225,1827,2020-01-23,3770316
16604,2,202,1828,2020-01-13,1851025
16605,2,148,1828,2020-02-07,314117
16606,2,173,1828,2020-01-16,1204089
16607,2,123,1828,2020-01-27,519362
16608,2,214,1828,2020-01-11,4150610
16609,2,185,1828,2020-02-08,3137229
16610,2,208,1828,2020-02-11,2879862
16611,2,220,1828,2020-01-12,973415
16612,2,125,1828,2020-01-13,784245
16613,2,205,1828,2020-01-11,1356633
16614,2,236,1828,2020-02-07,4230196
16615,2,114,1829,1981-01-30,267897
16616,2,103,1829,1981-01-12,3094780
16617,2,119,1829,1981-02-13,4314376
16618,2,86,1829,1981-02-07,1011373
16619,2,12,1829,1981-02-08,2995973
16620,2,77,1829,1981-01-18,3422960
16621,2,4,1829,1981-01-12,382850
16622,2,69,1829,1981-02-10,1106171
16623,2,29,1829,1981-01-28,2104252
16624,2,48,1829,1981-02-09,509067
16625,2,73,1829,1981-02-08,2694040
16626,2,126,1829,1981-02-03,4542738
16627,2,144,1829,1981-01-15,3744545
16628,2,139,1829,1981-01-10,3930818
16629,4,65,1830,2013-01-09,1468645
16630,4,183,1830,2013-01-22,1758108
16631,4,170,1830,2013-01-28,3556422
16632,4,66,1830,2013-01-18,1698396
16633,3,111,1831,2021-02-20,2694679
16634,3,176,1831,2021-02-04,2135538
16635,3,100,1831,2021-02-13,4550633
16636,3,167,1831,2021-02-05,2174574
16637,3,115,1831,2021-01-12,540554
16638,3,220,1831,2021-01-09,4753406
16639,3,198,1831,2021-01-23,1293720
16640,3,162,1831,2021-01-18,1761839
16641,3,153,1831,2021-01-29,2673303
16642,1,202,1832,2019-02-03,4260101
16643,1,112,1832,2019-02-04,1155177
16644,1,209,1832,2019-01-21,4215060
16645,1,91,1832,2019-01-06,460078
16646,1,150,1832,2019-01-20,2044202
16647,1,223,1832,2019-01-07,141813
16648,1,217,1832,2019-02-06,1163562
16649,1,143,1832,2019-01-17,2835710
16650,1,152,1832,2019-01-11,4792007
16651,1,139,1832,2019-02-07,3240874
16652,1,191,1832,2019-01-14,1629350
16653,1,176,1832,2019-01-23,3797237
16654,1,117,1832,2019-01-19,3773023
16655,1,96,1832,2019-01-12,3592427
16656,6,148,1833,2017-02-12,3335865
16657,6,234,1833,2017-01-25,4658290
16658,6,114,1833,2017-01-15,2377645
16659,6,107,1833,2017-01-26,186396
16660,6,226,1833,2017-01-09,1922637
16661,6,156,1833,2017-01-16,1513964
16662,2,169,1834,1996-01-11,1824862
16663,2,84,1834,1996-01-23,380995
16664,2,198,1834,1996-02-08,2182120
16665,2,82,1834,1996-01-06,298530
16666,2,25,1834,1996-01-29,4622859
16667,2,160,1834,1996-01-07,1646805
16668,8,138,1835,2017-02-01,3398721
16669,8,230,1835,2017-02-02,3619781
16670,8,222,1835,2017-01-25,2612063
16671,8,141,1835,2017-02-02,484458
16672,8,128,1835,2017-01-12,1764512
16673,4,203,1836,2020-02-12,2375202
16674,4,184,1836,2020-02-19,3760561
16675,4,197,1836,2020-01-25,4420959
16676,4,150,1836,2020-01-16,1750766
16677,4,131,1836,2020-02-07,328659
16678,6,232,1837,2020-02-19,4860103
16679,6,203,1837,2020-02-20,3232177
16680,6,205,1837,2020-02-01,1488390
16681,6,153,1837,2020-01-16,1809340
16682,6,132,1837,2020-02-14,4293648
16683,6,128,1837,2020-02-20,2757152
16684,6,98,1837,2020-01-21,1322085
16685,6,218,1837,2020-01-22,1983771
16686,6,186,1837,2020-01-15,18914
16687,6,99,1837,2020-02-06,4877015
16688,6,165,1837,2020-02-09,3067759
16689,6,191,1837,2020-01-20,615197
16690,6,237,1837,2020-01-07,3643122
16691,5,113,1838,1984-01-28,1422092
16692,5,116,1838,1984-01-19,4516926
16693,5,106,1838,1984-01-16,3260915
16694,5,25,1838,1984-01-14,3832880
16695,5,82,1838,1984-02-19,350603
16696,5,136,1838,1984-01-19,129784
16697,5,66,1838,1984-01-10,3251549
16698,5,51,1838,1984-01-07,4475392
16699,5,110,1838,1984-01-29,4632479
16700,5,92,1838,1984-01-09,2038980
16701,5,79,1838,1984-01-25,3851045
16702,5,133,1838,1984-02-20,3359853
16703,5,56,1838,1984-02-01,2194122
16704,4,84,1839,1999-01-25,1173003
16705,4,164,1839,1999-02-07,4645673
16706,4,61,1839,1999-02-02,234013
16707,4,53,1839,1999-01-24,3758711
16708,5,215,1840,2020-01-30,2439073
16709,5,217,1840,2020-01-23,421904
16710,5,114,1840,2020-01-08,3065216
16711,5,141,1840,2020-02-07,3641468
16712,5,169,1840,2020-01-31,905765
16713,5,240,1840,2020-01-16,2705989
16714,5,117,1840,2020-01-12,4445818
16715,3,119,1841,2012-02-13,2293951
16716,3,163,1841,2012-02-11,979652
16717,3,99,1841,2012-01-30,3896406
16718,3,203,1841,2012-02-05,563283
16719,3,227,1841,2012-02-20,3173283
16720,3,144,1841,2012-02-07,727324
16721,3,142,1841,2012-01-08,1680157
16722,3,178,1841,2012-01-23,1905072
16723,3,174,1841,2012-02-07,3912550
16724,3,177,1841,2012-01-30,2876776
16725,3,220,1841,2012-02-11,4068242
16726,7,205,1842,2020-01-18,4515404
16727,7,173,1842,2020-02-01,2534921
16728,7,208,1842,2020-02-12,810570
16729,7,207,1842,2020-02-13,4466586
16730,7,102,1842,2020-01-19,4360392
16731,7,107,1842,2020-02-20,2623837
16732,7,105,1842,2020-01-26,1762322
16733,7,163,1842,2020-01-10,3592141
16734,7,132,1842,2020-02-13,4501348
16735,7,221,1842,2020-01-07,573754
16736,7,198,1842,2020-01-12,4855710
16737,7,106,1842,2020-01-31,2239389
16738,1,207,1843,2017-01-10,3583747
16739,1,72,1843,2017-02-05,1221068
16740,1,225,1843,2017-01-08,35821
16741,1,91,1843,2017-02-13,190813
16742,1,62,1843,2017-02-17,4452653
16743,1,220,1843,2017-02-01,335296
16744,1,185,1843,2017-01-06,2006100
16745,1,107,1843,2017-01-18,1001045
16746,1,104,1843,2017-01-30,3867557
16747,1,155,1843,2017-01-18,4893073
16748,1,160,1843,2017-02-01,3054632
16749,1,195,1843,2017-02-07,1393585
16750,1,218,1843,2017-01-20,1497013
16751,1,163,1843,2017-01-11,2206990
16752,1,103,1843,2017-02-09,1304470
16753,4,179,1844,2018-02-02,343217
16754,4,195,1844,2018-02-10,3620926
16755,4,150,1844,2018-02-13,2722557
16756,4,183,1844,2018-01-31,4127428
16757,4,220,1844,2018-01-21,2234916
16758,4,95,1844,2018-01-23,893249
16759,4,125,1844,2018-01-31,4057930
16760,4,100,1844,2018-01-28,4641984
16761,4,212,1844,2018-01-12,2364157
16762,4,215,1844,2018-01-08,1330316
16763,8,161,1845,2017-02-06,4544676
16764,8,190,1845,2017-01-28,3420680
16765,8,121,1845,2017-01-14,3361089
16766,8,75,1845,2017-01-25,3716055
16767,8,101,1845,2017-01-17,1720591
16768,8,206,1845,2017-01-10,3889216
16769,8,171,1845,2017-02-06,32395
16770,8,104,1845,2017-01-31,3277576
16771,8,221,1845,2017-01-06,417003
16772,8,131,1845,2017-01-08,2029204
16773,4,144,1846,2018-01-31,2115677
16774,4,188,1846,2018-01-16,1706153
16775,4,180,1846,2018-01-15,5027
16776,4,94,1846,2018-02-08,1196561
16777,4,186,1846,2018-02-12,3739851
16778,4,111,1846,2018-02-10,3762275
16779,4,97,1846,2018-02-09,1439424
16780,4,187,1846,2018-02-11,2899540
16781,4,102,1846,2018-01-13,1841602
16782,4,184,1846,2018-02-10,1821417
16783,4,132,1846,2018-01-17,58323
16784,4,117,1846,2018-01-21,782336
16785,7,212,1847,2015-01-18,4703407
16786,7,105,1847,2015-01-15,4517569
16787,7,130,1847,2015-01-14,1089470
16788,7,163,1847,2015-01-26,4560136
16789,4,95,1848,2015-01-19,4789899
16790,4,102,1848,2015-02-17,4006010
16791,4,209,1848,2015-02-04,3495247
16792,4,182,1848,2015-02-02,3008754
16793,4,240,1848,2015-02-13,932467
16794,4,187,1848,2015-01-13,4037272
16795,4,154,1848,2015-01-30,1121882
16796,4,200,1848,2015-02-10,2726827
16797,4,192,1848,2015-02-20,2803417
16798,2,107,1849,2015-01-13,3949492
16799,2,183,1849,2015-01-21,123144
16800,2,239,1849,2015-02-08,2616386
16801,2,222,1849,2015-01-13,1904231
16802,2,221,1849,2015-01-31,2920068
16803,2,134,1849,2015-02-08,2882642
16804,2,65,1849,2015-01-15,2483683
16805,2,174,1849,2015-01-17,2532392
16806,2,131,1849,2015-02-07,1182223
16807,2,125,1849,2015-02-02,3575506
16808,2,108,1849,2015-02-16,2147204
16809,2,103,1849,2015-01-18,4528519
16810,2,62,1849,2015-01-19,4112506
16811,8,65,1850,2016-01-10,4949248
16812,8,171,1850,2016-01-14,4273922
16813,8,210,1850,2016-02-16,1204715
16814,8,205,1850,2016-01-17,3813828
16815,8,216,1850,2016-02-16,4291648
16816,8,168,1850,2016-01-12,1116918
16817,8,92,1850,2016-01-24,4409978
16818,8,184,1850,2016-02-12,2336528
16819,8,96,1850,2016-01-17,1801191
16820,2,216,1851,2008-02-14,4468661
16821,2,161,1851,2008-01-23,1634221
16822,2,174,1851,2008-02-08,3309419
16823,2,188,1851,2008-01-19,3418283
16824,2,136,1851,2008-01-08,2984838
16825,2,63,1851,2008-01-07,2086896
16826,2,157,1851,2008-01-06,858333
16827,2,210,1851,2008-02-02,1418504
16828,2,118,1851,2008-01-09,4908176
16829,2,186,1851,2008-02-14,4582019
16830,2,132,1851,2008-02-01,3795252
16831,2,97,1851,2008-02-12,3934601
16832,2,130,1851,2008-02-17,623565
16833,4,90,1852,2000-02-07,2243822
16834,4,94,1852,2000-02-15,1155005
16835,4,127,1852,2000-01-27,4877488
16836,4,117,1852,2000-01-06,3935436
16837,4,196,1852,2000-01-13,1502021
16838,4,143,1852,2000-02-04,3323587
16839,4,114,1852,2000-01-23,55631
16840,4,123,1852,2000-02-06,1877994
16841,4,209,1852,2000-01-12,2777094
16842,4,120,1852,2000-01-09,1033423
16843,4,113,1852,2000-02-10,183974
16844,4,146,1852,2000-02-07,514211
16845,4,173,1852,2000-01-15,1147719
16846,4,156,1852,2000-01-09,4377804
16847,3,183,1853,2017-01-31,3789356
16848,3,175,1853,2017-01-24,2921500
16849,3,93,1853,2017-02-11,752316
16850,3,139,1853,2017-01-29,3085512
16851,3,160,1853,2017-01-23,4707897
16852,3,94,1853,2017-02-19,4424823
16853,3,135,1853,2017-01-26,1824403
16854,3,104,1853,2017-01-08,1251095
16855,3,110,1853,2017-01-31,4405035
16856,3,155,1853,2017-02-19,4604199
16857,3,210,1853,2017-01-28,4092413
16858,3,212,1854,2016-02-02,4441871
16859,3,153,1854,2016-01-27,4683297
16860,3,181,1854,2016-02-15,1813118
16861,3,160,1854,2016-01-09,3466801
16862,3,102,1854,2016-01-11,599126
16863,3,142,1854,2016-02-11,3009973
16864,3,146,1854,2016-02-15,3151412
16865,3,159,1854,2016-01-22,2279242
16866,3,98,1854,2016-02-11,4138183
16867,3,130,1854,2016-02-17,1637410
16868,3,225,1854,2016-01-19,4881931
16869,3,112,1854,2016-01-26,975034
16870,3,237,1854,2016-01-11,4914784
16871,3,226,1854,2016-02-19,3714862
16872,4,193,1855,2015-02-04,205190
16873,4,107,1855,2015-02-03,2541226
16874,4,186,1855,2015-01-11,2332628
16875,4,95,1855,2015-01-28,3932724
16876,4,158,1855,2015-01-09,711700
16877,7,175,1856,2000-01-21,885241
16878,7,196,1856,2000-02-19,348372
16879,7,51,1856,2000-01-19,792548
16880,7,209,1856,2000-02-15,2269506
16881,1,144,1857,2000-01-07,306367
16882,1,147,1857,2000-02-10,670711
16883,1,79,1857,2000-02-06,3666259
16884,1,82,1857,2000-02-08,441285
16885,1,85,1857,2000-01-11,2935147
16886,1,117,1857,2000-01-21,4477513
16887,1,100,1857,2000-01-19,352273
16888,1,148,1857,2000-02-14,3277826
16889,7,126,1858,2011-02-16,2363730
16890,7,220,1858,2011-01-21,390777
16891,7,80,1858,2011-01-13,819291
16892,7,179,1858,2011-01-12,4663308
16893,7,94,1858,2011-01-29,1851808
16894,7,100,1858,2011-01-09,4619250
16895,2,195,1859,2017-02-18,2107742
16896,2,114,1859,2017-02-14,422518
16897,2,171,1859,2017-02-04,4080148
16898,2,184,1859,2017-02-06,2743444
16899,2,194,1859,2017-02-09,1148802
16900,1,215,1860,2021-01-30,4457706
16901,1,232,1860,2021-01-09,1803224
16902,1,133,1860,2021-01-21,2410730
16903,1,114,1860,2021-01-14,3732700
16904,1,91,1860,2021-01-31,140804
16905,1,92,1860,2021-02-08,1122262
16906,1,159,1860,2021-02-01,2378009
16907,1,187,1860,2021-01-30,1300635
16908,1,125,1860,2021-01-19,2285961
16909,5,157,1861,2018-01-13,1305583
16910,5,178,1861,2018-02-20,1099673
16911,5,168,1861,2018-01-06,4106920
16912,5,131,1861,2018-01-31,2293857
16913,5,143,1861,2018-01-23,100895
16914,8,168,1862,2017-02-18,4418295
16915,8,147,1862,2017-02-10,1914331
16916,8,193,1862,2017-01-21,2169221
16917,2,140,1863,2013-01-15,4351085
16918,2,233,1863,2013-01-07,261187
16919,2,191,1863,2013-02-20,3668699
16920,8,206,1864,2017-01-13,635930
16921,8,199,1864,2017-02-08,2751261
